dayIso	month	symbol	type	stockAttempted	quoteAttempted	tradeAttempted	enrichAttempted	expectedPaddedSlots	expectedCoreSlots	stockSlots	quoteSlots	tradeSlots	enrichSlots	stockMissingSlots	quoteMissingSlots	tradeMissingSlots	enrichVsTradeMissingSlots
2025-12-26	2025-12	CSCO	open	true	true	true	true	406	390	390	378	378	378	16	12	12	0
2025-12-26	2025-12	CVS	open	true	true	true	true	406	390	390	346	346	346	16	44	44	0
2025-12-26	2025-12	CVX	open	true	true	true	true	406	390	390	383	383	383	16	7	7	0
2025-12-26	2025-12	DE	open	true	true	true	true	406	390	390	272	272	272	16	118	118	0
2025-12-26	2025-12	EOG	open	true	true	true	true	406	390	390	231	231	231	16	159	159	0
2025-12-26	2025-12	ETN	open	true	true	true	true	406	390	390	285	285	285	16	105	105	0
2025-12-26	2025-12	GE	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2025-12-26	2025-12	GILD	open	true	true	true	true	406	390	390	288	288	288	16	102	102	0
2025-12-26	2025-12	GIS	open	true	true	true	true	406	390	380	224	224	224	26	166	166	0
2025-12-26	2025-12	HAL	open	true	true	true	true	406	390	390	264	264	264	16	126	126	0
2025-12-26	2025-12	HD	open	true	true	true	true	406	390	390	384	384	384	16	6	6	0
2025-12-26	2025-12	HON	open	true	true	true	true	406	390	390	224	224	224	16	166	166	0
2025-12-26	2025-12	ICE	open	true	true	true	true	406	390	270	49	49	49	136	341	341	0
2025-12-26	2025-12	JNJ	open	true	true	true	true	406	390	390	376	376	376	16	14	14	0
2025-12-26	2025-12	KEY	open	true	true	true	true	406	390	380	160	160	160	26	230	230	0
2025-12-26	2025-12	KHC	open	true	true	true	true	406	390	390	345	345	345	16	45	45	0
2025-12-26	2025-12	LMT	open	true	true	true	true	406	390	390	328	328	328	16	62	62	0
2025-12-26	2025-12	LOW	open	true	true	true	true	406	390	390	266	266	266	16	124	124	0
2025-12-26	2025-12	MA	open	true	true	true	true	406	390	390	358	358	358	16	32	32	0
2025-12-26	2025-12	MCD	open	true	true	true	true	406	390	390	377	377	377	16	13	13	0
2025-12-26	2025-12	MMM	open	true	true	true	true	406	390	390	276	276	276	16	114	114	0
2025-12-26	2025-12	MO	open	true	true	true	true	406	390	390	377	377	377	16	13	13	0
2025-12-26	2025-12	MPC	open	true	true	true	true	406	390	380	154	154	154	26	236	236	0
2025-12-26	2025-12	MRK	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2025-12-26	2025-12	MS	open	true	true	true	true	406	390	390	360	360	360	16	30	30	0
2025-12-26	2025-12	NOC	open	true	true	true	true	406	390	330	82	82	82	76	308	308	0
2025-12-26	2025-12	NOW	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2025-12-26	2025-12	OXY	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2025-12-26	2025-12	PEP	open	true	true	true	true	406	390	390	374	374	374	16	16	16	0
2025-12-26	2025-12	PFE	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-26	2025-12	PG	open	true	true	true	true	406	390	390	384	384	384	16	6	6	0
2025-12-26	2025-12	PM	open	true	true	true	true	406	390	390	336	336	336	16	54	54	0
2025-12-26	2025-12	PNC	open	true	true	true	true	406	390	370	148	148	148	36	242	242	0
2025-12-26	2025-12	PSX	open	true	true	true	true	406	390	390	225	225	225	16	165	165	0
2025-12-26	2025-12	QCOM	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2025-12-26	2025-12	RBLX	open	true	true	true	true	406	390	390	385	385	385	16	5	5	0
2025-12-26	2025-12	RF	open	true	true	true	true	406	390	290	69	69	69	116	321	321	0
2025-12-26	2025-12	RTX	open	true	true	true	true	406	390	390	330	330	330	16	60	60	0
2025-12-26	2025-12	SBUX	open	true	true	true	true	406	390	390	385	385	385	16	5	5	0
2025-12-26	2025-12	SCHW	open	true	true	true	true	406	390	390	344	344	344	16	46	46	0
2025-12-26	2025-12	SHOP	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-26	2025-12	SLB	open	true	true	true	true	406	390	390	357	357	357	16	33	33	0
2025-12-26	2025-12	SNOW	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-26	2025-12	SPGI	open	true	true	true	true	406	390	370	103	103	103	36	287	287	0
2025-12-26	2025-12	TFC	open	true	true	true	true	406	390	370	131	131	131	36	259	259	0
2025-12-26	2025-12	UPST	open	true	true	true	true	406	390	390	383	383	383	16	7	7	0
2025-12-26	2025-12	USB	open	true	true	true	true	406	390	390	235	235	235	16	155	155	0
2025-12-26	2025-12	V	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2025-12-26	2025-12	VLO	open	true	true	true	true	406	390	390	255	255	255	16	135	135	0
2025-12-26	2025-12	WFC	open	true	true	true	true	406	390	390	381	381	381	16	9	9	0
2025-12-26	2025-12	XOM	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2025-12-29	2025-12	ABBV	open	true	true	true	true	406	390	390	376	376	376	16	14	14	0
2025-12-29	2025-12	ABNB	open	true	true	true	true	406	390	390	312	312	312	16	78	78	0
2025-12-29	2025-12	AFRM	open	true	true	true	true	406	390	390	367	367	367	16	23	23	0
2025-12-29	2025-12	ALLY	open	true	true	true	true	406	390	380	132	132	132	26	258	258	0
2025-12-29	2025-12	AMGN	open	true	true	true	true	406	390	390	296	296	296	16	94	94	0
2025-12-29	2025-12	AXP	open	true	true	true	true	406	390	390	352	352	352	16	38	38	0
2025-12-29	2025-12	BLK	open	true	true	true	true	406	390	390	248	248	248	16	142	142	0
2025-12-29	2025-12	BMY	open	true	true	true	true	406	390	390	367	367	367	16	23	23	0
2025-12-29	2025-12	C	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-29	2025-12	CL	open	true	true	true	true	406	390	370	201	201	201	36	189	189	0
2025-12-29	2025-12	CME	open	true	true	true	true	406	390	370	113	113	113	36	277	277	0
2025-12-29	2025-12	CMG	open	true	true	true	true	406	390	390	385	385	385	16	5	5	0
2025-12-29	2025-12	COP	open	true	true	true	true	406	390	390	331	331	331	16	59	59	0
2025-12-29	2025-12	CRM	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-29	2025-12	CSCO	open	true	true	true	true	406	390	390	376	376	376	16	14	14	0
2025-12-29	2025-12	CVS	open	true	true	true	true	406	390	390	328	328	328	16	62	62	0
2025-12-29	2025-12	CVX	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2025-12-29	2025-12	DE	open	true	true	true	true	406	390	390	280	280	280	16	110	110	0
2025-12-29	2025-12	EOG	open	true	true	true	true	406	390	390	219	219	219	16	171	171	0
2025-12-29	2025-12	ETN	open	true	true	true	true	406	390	390	256	256	256	16	134	134	0
2025-12-29	2025-12	GE	open	true	true	true	true	406	390	390	347	347	347	16	43	43	0
2025-12-29	2025-12	GILD	open	true	true	true	true	406	390	390	301	301	301	16	89	89	0
2025-12-29	2025-12	GIS	open	true	true	true	true	406	390	390	226	226	226	16	164	164	0
2025-12-29	2025-12	GS	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2025-12-29	2025-12	HAL	open	true	true	true	true	406	390	390	311	311	311	16	79	79	0
2025-12-29	2025-12	HD	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2025-12-29	2025-12	HON	open	true	true	true	true	406	390	390	226	226	226	16	164	164	0
2025-12-29	2025-12	ICE	open	true	true	true	true	406	390	340	55	55	55	66	335	335	0
2025-12-29	2025-12	JNJ	open	true	true	true	true	406	390	390	363	363	363	16	27	27	0
2025-12-29	2025-12	JPM	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-29	2025-12	KEY	open	true	true	true	true	406	390	380	152	152	152	26	238	238	0
2025-12-29	2025-12	KHC	open	true	true	true	true	406	390	390	352	352	352	16	38	38	0
2025-12-29	2025-12	KO	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2025-12-29	2025-12	LMT	open	true	true	true	true	406	390	390	340	340	340	16	50	50	0
2025-12-29	2025-12	LOW	open	true	true	true	true	406	390	380	243	243	243	26	147	147	0
2025-12-29	2025-12	MA	open	true	true	true	true	406	390	390	355	355	355	16	35	35	0
2025-12-29	2025-12	MCD	open	true	true	true	true	406	390	390	370	370	370	16	20	20	0
2025-12-29	2025-12	MMM	open	true	true	true	true	406	390	390	284	284	284	16	106	106	0
2025-12-29	2025-12	MO	open	true	true	true	true	406	390	390	370	370	370	16	20	20	0
2025-12-29	2025-12	MPC	open	true	true	true	true	406	390	390	208	208	208	16	182	182	0
2025-12-29	2025-12	MRK	open	true	true	true	true	406	390	390	383	383	383	16	7	7	0
2025-12-29	2025-12	MS	open	true	true	true	true	406	390	390	346	346	346	16	44	44	0
2025-12-29	2025-12	NOC	open	true	true	true	true	406	390	350	80	80	80	56	310	310	0
2025-12-29	2025-12	NOW	open	true	true	true	true	406	390	390	376	376	376	16	14	14	0
2025-12-29	2025-12	ORCL	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-29	2025-12	OXY	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2025-12-29	2025-12	PEP	open	true	true	true	true	406	390	390	383	383	383	16	7	7	0
2025-12-29	2025-12	PG	open	true	true	true	true	406	390	390	371	371	371	16	19	19	0
2025-12-29	2025-12	PM	open	true	true	true	true	406	390	390	306	306	306	16	84	84	0
2025-12-29	2025-12	PNC	open	true	true	true	true	406	390	380	191	191	191	26	199	199	0
2025-12-29	2025-12	PSX	open	true	true	true	true	406	390	390	232	232	232	16	158	158	0
2025-12-29	2025-12	QCOM	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2025-12-29	2025-12	RBLX	open	true	true	true	true	406	390	390	367	367	367	16	23	23	0
2025-12-29	2025-12	RF	open	true	true	true	true	406	390	310	85	85	85	96	305	305	0
2025-12-29	2025-12	RTX	open	true	true	true	true	406	390	390	301	301	301	16	89	89	0
2025-12-29	2025-12	SBUX	open	true	true	true	true	406	390	390	385	385	385	16	5	5	0
2025-12-29	2025-12	SCHW	open	true	true	true	true	406	390	390	331	331	331	16	59	59	0
2025-12-29	2025-12	SHOP	open	true	true	true	true	406	390	390	381	381	381	16	9	9	0
2025-12-29	2025-12	SLB	open	true	true	true	true	406	390	390	343	343	343	16	47	47	0
2025-12-29	2025-12	SNOW	open	true	true	true	true	406	390	390	383	383	383	16	7	7	0
2025-12-29	2025-12	SPGI	open	true	true	true	true	406	390	350	115	115	115	56	275	275	0
2025-12-29	2025-12	TFC	open	true	true	true	true	406	390	380	138	138	138	26	252	252	0
2025-12-29	2025-12	UPST	open	true	true	true	true	406	390	390	374	374	374	16	16	16	0
2025-12-29	2025-12	USB	open	true	true	true	true	406	390	390	251	251	251	16	139	139	0
2025-12-29	2025-12	V	open	true	true	true	true	406	390	390	378	378	378	16	12	12	0
2025-12-29	2025-12	VLO	open	true	true	true	true	406	390	390	304	304	304	16	86	86	0
2025-12-29	2025-12	WFC	open	true	true	true	true	406	390	390	361	361	361	16	29	29	0
2025-12-30	2025-12	ABBV	open	true	true	true	true	406	390	390	357	357	357	16	33	33	0
2025-12-30	2025-12	ABNB	open	true	true	true	true	406	390	390	335	335	335	16	55	55	0
2025-12-30	2025-12	AFRM	open	true	true	true	true	406	390	390	375	375	375	16	15	15	0
2025-12-30	2025-12	ALLY	open	true	true	true	true	406	390	360	104	104	104	46	286	286	0
2025-12-30	2025-12	AMGN	open	true	true	true	true	406	390	390	287	287	287	16	103	103	0
2025-12-30	2025-12	AXP	open	true	true	true	true	406	390	390	337	337	337	16	53	53	0
2025-12-30	2025-12	BLK	open	true	true	true	true	406	390	380	197	197	197	26	193	193	0
2025-12-30	2025-12	BMY	open	true	true	true	true	406	390	390	377	377	377	16	13	13	0
2025-12-30	2025-12	C	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2025-12-30	2025-12	CAT	open	true	true	true	true	406	390	390	383	383	383	16	7	7	0
2025-12-30	2025-12	CL	open	true	true	true	true	406	390	390	211	211	211	16	179	179	0
2025-12-30	2025-12	CME	open	true	true	true	true	406	390	300	73	73	73	106	317	317	0
2025-12-30	2025-12	CMG	open	true	true	true	true	406	390	390	382	382	382	16	8	8	0
2025-12-30	2025-12	COP	open	true	true	true	true	406	390	390	345	345	345	16	45	45	0
2025-12-30	2025-12	COST	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-30	2025-12	CRM	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2025-12-30	2025-12	CSCO	open	true	true	true	true	406	390	390	377	377	377	16	13	13	0
2025-12-30	2025-12	CVS	open	true	true	true	true	406	390	390	309	309	309	16	81	81	0
2025-12-30	2025-12	CVX	open	true	true	true	true	406	390	390	383	383	383	16	7	7	0
2025-12-30	2025-12	DE	open	true	true	true	true	406	390	390	283	283	283	16	107	107	0
2025-12-30	2025-12	DIS	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-30	2025-12	EOG	open	true	true	true	true	406	390	380	197	197	197	26	193	193	0
2025-12-30	2025-12	ETN	open	true	true	true	true	406	390	390	227	227	227	16	163	163	0
2025-12-30	2025-12	GE	open	true	true	true	true	406	390	390	349	349	349	16	41	41	0
2025-12-30	2025-12	GILD	open	true	true	true	true	406	390	390	291	291	291	16	99	99	0
2025-12-30	2025-12	GIS	open	true	true	true	true	406	390	390	263	263	263	16	127	127	0
2025-12-30	2025-12	GS	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2025-12-30	2025-12	HAL	open	true	true	true	true	406	390	390	304	304	304	16	86	86	0
2025-12-30	2025-12	HD	open	true	true	true	true	406	390	390	377	377	377	16	13	13	0
2025-12-30	2025-12	HON	open	true	true	true	true	406	390	390	217	217	217	16	173	173	0
2025-12-30	2025-12	JNJ	open	true	true	true	true	406	390	390	376	376	376	16	14	14	0
2025-12-30	2025-12	JPM	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2025-12-30	2025-12	KEY	open	true	true	true	true	406	390	390	174	174	174	16	216	216	0
2025-12-30	2025-12	KHC	open	true	true	true	true	406	390	390	337	337	337	16	53	53	0
2025-12-30	2025-12	KO	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2025-12-30	2025-12	LMT	open	true	true	true	true	406	390	390	294	294	294	16	96	96	0
2025-12-30	2025-12	LOW	open	true	true	true	true	406	390	370	216	216	216	36	174	174	0
2025-12-30	2025-12	MA	open	true	true	true	true	406	390	390	332	332	332	16	58	58	0
2025-12-30	2025-12	MCD	open	true	true	true	true	406	390	390	366	366	366	16	24	24	0
2025-12-30	2025-12	MMM	open	true	true	true	true	406	390	390	240	240	240	16	150	150	0
2025-12-30	2025-12	MO	open	true	true	true	true	406	390	390	337	337	337	16	53	53	0
2025-12-30	2025-12	MPC	open	true	true	true	true	406	390	370	176	176	176	36	214	214	0
2025-12-30	2025-12	MRK	open	true	true	true	true	406	390	390	385	385	385	16	5	5	0
2025-12-30	2025-12	MS	open	true	true	true	true	406	390	390	339	339	339	16	51	51	0
2025-12-30	2025-12	NOC	open	true	true	true	true	406	390	330	74	74	74	76	316	316	0
2025-12-30	2025-12	NOW	open	true	true	true	true	406	390	390	374	374	374	16	16	16	0
2025-12-30	2025-12	PEP	open	true	true	true	true	406	390	390	366	366	366	16	24	24	0
2025-12-30	2025-12	PFE	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2025-12-30	2025-12	PG	open	true	true	true	true	406	390	390	376	376	376	16	14	14	0
2025-12-30	2025-12	PM	open	true	true	true	true	406	390	390	270	270	270	16	120	120	0
2025-12-30	2025-12	PNC	open	true	true	true	true	406	390	390	175	175	175	16	215	215	0
2025-12-30	2025-12	PSX	open	true	true	true	true	406	390	390	184	184	184	16	206	206	0
2025-12-30	2025-12	QCOM	open	true	true	true	true	406	390	390	384	384	384	16	6	6	0
2025-12-30	2025-12	RBLX	open	true	true	true	true	406	390	390	377	377	377	16	13	13	0
2025-12-30	2025-12	RF	open	true	true	true	true	406	390	290	73	73	73	116	317	317	0
2025-12-30	2025-12	RTX	open	true	true	true	true	406	390	390	307	307	307	16	83	83	0
2025-12-30	2025-12	SBUX	open	true	true	true	true	406	390	390	375	375	375	16	15	15	0
2025-12-30	2025-12	SCHW	open	true	true	true	true	406	390	390	321	321	321	16	69	69	0
2025-12-30	2025-12	SHOP	open	true	true	true	true	406	390	390	382	382	382	16	8	8	0
2025-12-30	2025-12	SLB	open	true	true	true	true	406	390	390	340	340	340	16	50	50	0
2025-12-30	2025-12	SNOW	open	true	true	true	true	406	390	390	377	377	377	16	13	13	0
2025-12-30	2025-12	SPGI	open	true	true	true	true	406	390	360	138	138	138	46	252	252	0
2025-12-30	2025-12	TFC	open	true	true	true	true	406	390	390	157	157	157	16	233	233	0
2025-12-30	2025-12	TGT	open	true	true	true	true	406	390	390	384	384	384	16	6	6	0
2025-12-30	2025-12	UPST	open	true	true	true	true	406	390	390	377	377	377	16	13	13	0
2025-12-30	2025-12	USB	open	true	true	true	true	406	390	390	263	263	263	16	127	127	0
2025-12-30	2025-12	V	open	true	true	true	true	406	390	390	382	382	382	16	8	8	0
2025-12-30	2025-12	VLO	open	true	true	true	true	406	390	390	251	251	251	16	139	139	0
2025-12-30	2025-12	WFC	open	true	true	true	true	406	390	390	367	367	367	16	23	23	0
2025-12-31	2025-12	ABBV	open	true	true	true	true	406	390	390	345	345	345	16	45	45	0
2025-12-31	2025-12	ABNB	open	true	true	true	true	406	390	390	319	319	319	16	71	71	0
2025-12-31	2025-12	ADBE	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-31	2025-12	AFRM	open	true	true	true	true	406	390	390	372	372	372	16	18	18	0
2025-12-31	2025-12	ALLY	open	true	true	true	true	406	390	350	90	90	90	56	300	300	0
2025-12-31	2025-12	AMGN	open	true	true	true	true	406	390	390	266	266	266	16	124	124	0
2025-12-31	2025-12	AXP	open	true	true	true	true	406	390	390	344	344	344	16	46	46	0
2025-12-31	2025-12	BAC	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-31	2025-12	BLK	open	true	true	true	true	406	390	390	218	218	218	16	172	172	0
2025-12-31	2025-12	BMY	open	true	true	true	true	406	390	390	371	371	371	16	19	19	0
2025-12-31	2025-12	C	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2025-12-31	2025-12	CAT	open	true	true	true	true	406	390	390	373	373	373	16	17	17	0
2025-12-31	2025-12	CL	open	true	true	true	true	406	390	380	143	143	143	26	247	247	0
2025-12-31	2025-12	CME	open	true	true	true	true	406	390	350	88	88	88	56	302	302	0
2025-12-31	2025-12	CMG	open	true	true	true	true	406	390	390	385	385	385	16	5	5	0
2025-12-31	2025-12	COP	open	true	true	true	true	406	390	390	255	255	255	16	135	135	0
2025-12-31	2025-12	CRM	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2025-12-31	2025-12	CSCO	open	true	true	true	true	406	390	390	385	385	385	16	5	5	0
2025-12-31	2025-12	CVS	open	true	true	true	true	406	390	390	287	287	287	16	103	103	0
2025-12-31	2025-12	CVX	open	true	true	true	true	406	390	390	369	369	369	16	21	21	0
2025-12-31	2025-12	DE	open	true	true	true	true	406	390	390	223	223	223	16	167	167	0
2025-12-31	2025-12	DIS	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2025-12-31	2025-12	EOG	open	true	true	true	true	406	390	390	198	198	198	16	192	192	0
2025-12-31	2025-12	ETN	open	true	true	true	true	406	390	390	215	215	215	16	175	175	0
2025-12-31	2025-12	GE	open	true	true	true	true	406	390	390	349	349	349	16	41	41	0
2025-12-31	2025-12	GILD	open	true	true	true	true	406	390	390	252	252	252	16	138	138	0
2025-12-31	2025-12	GIS	open	true	true	true	true	406	390	390	237	237	237	16	153	153	0
2025-12-31	2025-12	HAL	open	true	true	true	true	406	390	390	251	251	251	16	139	139	0
2025-12-31	2025-12	HD	open	true	true	true	true	406	390	390	372	372	372	16	18	18	0
2025-12-31	2025-12	HON	open	true	true	true	true	406	390	390	218	218	218	16	172	172	0
2025-12-31	2025-12	JNJ	open	true	true	true	true	406	390	390	377	377	377	16	13	13	0
2025-12-31	2025-12	JPM	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-31	2025-12	KEY	open	true	true	true	true	406	390	380	153	153	153	26	237	237	0
2025-12-31	2025-12	KHC	open	true	true	true	true	406	390	390	284	284	284	16	106	106	0
2025-12-31	2025-12	KO	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2025-12-31	2025-12	LMT	open	true	true	true	true	406	390	390	297	297	297	16	93	93	0
2025-12-31	2025-12	LOW	open	true	true	true	true	406	390	390	200	200	200	16	190	190	0
2025-12-31	2025-12	MA	open	true	true	true	true	406	390	390	349	349	349	16	41	41	0
2025-12-31	2025-12	MCD	open	true	true	true	true	406	390	390	374	374	374	16	16	16	0
2025-12-31	2025-12	MMM	open	true	true	true	true	406	390	390	213	213	213	16	177	177	0
2025-12-31	2025-12	MO	open	true	true	true	true	406	390	390	342	342	342	16	48	48	0
2025-12-31	2025-12	MPC	open	true	true	true	true	406	390	380	150	150	150	26	240	240	0
2025-12-31	2025-12	MRK	open	true	true	true	true	406	390	390	378	378	378	16	12	12	0
2025-12-31	2025-12	MS	open	true	true	true	true	406	390	390	333	333	333	16	57	57	0
2025-12-31	2025-12	NOC	open	true	true	true	true	406	390	280	50	50	50	126	340	340	0
2025-12-31	2025-12	NOW	open	true	true	true	true	406	390	390	384	384	384	16	6	6	0
2025-12-31	2025-12	OXY	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-31	2025-12	PEP	open	true	true	true	true	406	390	390	355	355	355	16	35	35	0
2025-12-31	2025-12	PFE	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2025-12-31	2025-12	PG	open	true	true	true	true	406	390	396	373	373	373	10	17	17	0
2025-12-31	2025-12	PM	open	true	true	true	true	406	390	390	247	247	247	16	143	143	0
2025-12-31	2025-12	PNC	open	true	true	true	true	406	390	390	211	211	211	16	179	179	0
2025-12-31	2025-12	PSX	open	true	true	true	true	406	390	380	158	158	158	26	232	232	0
2025-12-31	2025-12	QCOM	open	true	true	true	true	406	390	390	383	383	383	16	7	7	0
2025-12-31	2025-12	RBLX	open	true	true	true	true	406	390	390	350	350	350	16	40	40	0
2025-12-31	2025-12	RF	open	true	true	true	true	406	390	340	89	89	89	66	301	301	0
2025-12-31	2025-12	RTX	open	true	true	true	true	406	390	390	286	286	286	16	104	104	0
